,HTP,ATP,HM1_D,HM1_L,HM1_W,HM2_D,HM2_L,HM2_W,HM3_D,HM3_L,HM3_W,AM1_D,AM1_L,AM1_W,AM2_D,AM2_L,AM2_W,AM3_D,AM3_L,AM3_W,HTGD,ATGD,DiffFormPts,DiffLP,FTR
5213,-0.6953022247254524,0.7365780433362101,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.9036893905629143,0.8552948546884956,0.0,0.6891476260111552,H
5214,0.3351971991867,0.1265488739211485,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.11474071272767936,-0.14285565682160878,0.14285714285714285,0.3443731506124884,H
5215,-0.028508479841118598,-1.1545123818504803,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.009830131141041972,-1.0994165636854591,0.11428571428571427,-0.8048751007164009,H
5216,2.1537255943257922,-0.17846571078638207,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1.7122983306802337,-0.22603486611411744,0.11428571428571427,-0.9197999258492897,H
5217,0.8201381045571248,1.3466072127512718,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.25897181887848464,1.3959597150898022,-0.028571428571428567,0.5742228008782663,A
5218,-0.6346846115541493,1.52961596357579,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,-0.5299768589567501,1.354370110443548,-0.2,1.378696576808489,A
5219,-0.7559198378967553,-0.056459876903369746,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,-0.9036893905629143,-0.018086842882845695,-0.028571428571428567,0.22944832547959954,H
5220,-0.22046425488357815,1.1144572232794294,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.23239095415924946,0.9523372655297558,0.0,0.45929797574537734,A
5221,-0.10259667371715543,-0.605486129376925,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.009830131141041972,-0.8267735998933472,0.0,-1.0347247509821786,A
5222,-0.691934579549269,-1.1985700440860125,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-0.5957225821096866,-1.1098139648470227,0.1388888888888889,-0.4601006253177341,A
5223,-0.691934579549269,0.6399900915121586,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,-0.5957225821096866,0.7905999141276556,0.2222222222222222,1.378696576808489,H
5224,-0.6330007889660576,-0.3682525634932899,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.9590542100601237,-0.5437332349396715,-0.19444444444444445,-0.8048751007164009,D
5225,0.0742046980324784,0.6992984829830676,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.19202077327586756,0.18408484636977968,0.0,0.3443731506124884,H
5226,2.1958211590280876,0.8772236573957938,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1.7053777282430822,0.4266908734729301,0.16666666666666666,0.11452350034671058,D
5227,1.4296818814463388,-1.1392616526151038,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1.4227864620594086,-0.9076422755943974,0.1111111111111111,-2.183973002311068,H
5228,1.4296818814463388,0.402756525628524,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1.3016759194092629,-0.05852118073337076,0.0,-0.9197999258492897,A
5229,-1.1634049042149597,0.046906176803071326,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-1.0801647527102696,-0.22025853213547103,-0.1111111111111111,1.2637717516756,D
5230,0.8594576374249968,-0.31695881951845006,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.4419001751902105,-0.2934774682431786,0.13513513513513514,-1.0347247509821786,A
